english_word,word_class,kannada_translation,transliteration,verb_transitivity,level
crude (vulgar),adjective,ಅಸಭ್ಯ / ಒರಟು / ಅಸಂಸ್ಕೃತ,asabhya / oraṭu / asaṁskr̥ta,,c1
"crystal (mineral, material)",noun,ಸ್ಪಟಿಕ / ಸ್ಫಟಿಕ,spaṭika / sphaṭika,,c1
"crystal (watch face, lens)",noun,ಗಡಿಯಾರದ ಗಾಜು / ಲೆನ್ಸ್,gaḍiyārada gāju / lens,,c1
cult (having a devoted following),adjective,ಬಹು ಜನಪ್ರಿಯ / ಅತ್ಯಂತ ಜನಪ್ರಿಯ,bahu janapriya / atyaṁta janapriya,,c1
cult (of personality or devotion),noun,ಪಂಥ / ಆರಾಧನಾ ಪದ್ಧತಿ / ಸಂಪ್ರದಾಯ,paṁtha / ārādhanā paddhati / saṁpradāya,,c1
cult (relating to a dangerous sect),adjective,ಪಂಥದ / ಪಂಥೀಯ,paṁthada / paṁthīya,,c1
"curiosity (desire to know, inquire)",noun,ಜಿಜ್ಞಾಸೆ / ತಿಳಿಯುವ ಬಯಕೆ,jijñāse / tiḷiyuva bayake,,c1
"curiosity (strange object, rarity)",noun,ವಿಚಿತ್ರ ವಸ್ತು / ಅಪರೂಪದ ವಸ್ತು / ಅದ್ಭುತ ವಸ್ತು,vicitra vastu / aparūpada vastu / adbhuta vastu,,c1
"custody (care, guardianship)",noun,ರಕ್ಷಣೆ / ಪಾಲನೆ / ಸುಪರ್ದಿ,rakṣaṇe / pālane / supardi,,c1
custody (detention by police),noun,ವಶ / ಬಂಧನ,vaśa / baṁdhana,,c1
custody (legal care),noun,ಪಾಲನೆ / ಪೋಷಣೆ / ಕಸ್ಟಡಿ,pālane / pōṣaṇe / kasṭaḍi,,c1
custody (legal guardianship),noun,ಪೋಷಕತ್ವ / ಪಾಲಕತ್ವ / ಪಾಲನೆ,pōṣakatva / pālakatva / pālane,,c1
"cutting (newspaper clipping, excerpt)",noun,ತುಣುಕು / ಲೇಖನ ತುಣುಕು,tuṇuku / lēkhana tuṇuku,,c1
cutting (plant piece for propagation),noun,ಕಸಿ / ಸಸಿ,kasi / sasi,,c1
cutting (plant piece),noun,ಕಸಿ / ಸಸಿ,kasi / sasi,,c1
cutting (the act of severing),noun,ಕತ್ತರಿಸುವಿಕೆ / ಛೇದನ,kattarisuvike / chēdana,,c1
cynical (distrustful),adjective,ಸಂದೇಹವಾದಿ / ನಂಬಿಕೆಯಿಲ್ಲದ,saṁdēhavādi / naṁbikeyillada,,c1
cynical (scornfully pessimistic),adjective,ಕಟು-ಸಂದೇಹವಾದಿ / ತಿರಸ್ಕಾರದ ದೃಷ್ಟಿಯ,kaṭu-saṁdēhavādi / tiraskārada dr̥ṣṭiya,,c1
"daily ritual, routine",noun,ದಿನಚರಿ / ನಿತ್ಯಕರ್ಮ,dinacari / nityakarma,,c1
dam (mother of an animal),noun,ತಾಯಿ / ಹೆಣ್ಣು,tāyi / heṇṇu,,c1
damaging (reputational),adjective,ಕಳಂಕ ತರುವ / ಮಾನ ಹಾನಿಕರ,kaḷaṁka taruva / māna hānikara,,c1
data mining,noun,ದತ್ತಾಂಶ ಶೋಧನೆ,dattāṁśa śōdhane,,c1
data processing,noun,ದತ್ತಾಂಶ ಸಂಸ್ಕರಣೆ,dattāṁśa saṁskaraṇe,,c1
dawn (beginning of an era),noun,ಉದಯ / ಆರಂಭ,udaya / āraṁbha,,c1
debris,noun,ಅವಶೇಷಗಳು / ಚೂರುಗಳು,avaśēṣagaḷu / cūrugaḷu,,c1
debut,noun,ಮೊದಲ ಪ್ರದರ್ಶನ,modala pradarśana,,c1
"debut (formal, classical dance)",noun,ಅರಂಗೇಟ್ರಂ,araṁgēṭraṁ,,c1
"debut (formal, classical)",noun,ಪ್ರಥಮ ಪ್ರದರ್ಶನ / ಚೊಚ್ಚಲ ಪ್ರದರ್ಶನ / ಅರಂಗೇಟ್ರಂ,prathama pradarśana / coccala pradarśana / araṁgēṭraṁ,,c1
debut (loanword),noun,ಡಬ್ಯೂಟ್,ḍabyūṭ,,c1
decision-making,noun,ನಿರ್ಧಾರ ಮಾಡುವಿಕೆ / ತೀರ್ಮಾನ ಕೈಗೊಳ್ಳುವಿಕೆ,nirdhāra māḍuvike / tīrmāna kaigoḷḷuvike,,c1
"decisive (crucial factor, outcome)",adjective,ನಿರ್ಣಾಯಕ / ಅಂತಿಮ / ತೀರ್ಮಾನಾತ್ಮಕ,nirṇāyaka / aṁtima / tīrmānātmaka,,c1
"decisive (firm, determined person)",adjective,ದೃಢವಾದ / ಸಂಕಲ್ಪಿತ / ಸ್ಥಿರಚಿತ್ತ,dr̥ḍhavāda / saṁkalpita / sthiracitta,,c1
declaration (proclamation),noun,ಘೋಷಣೆ / ಪ್ರಕಟಣೆ / ಉದ್ಘೋಷಣೆ,ghōṣaṇe / prakaṭaṇe / udghōṣaṇe,,c1
declaration (submission of records),noun,ವರದಿ / ವಿವರಣೆ / ಮಾಹಿತಿ ಸಲ್ಲಿಕೆ,varadi / vivaraṇe / māhiti sallike,,c1
dedicated (committed),adjective,ಸಮರ್ಪಿತ / ನಿಷ್ಠಾವಂತ / ಶ್ರದ್ಧೆಯುಳ್ಳ,samarpita / niṣṭhāvaṁta / śraddheyuḷḷa,,c1
"dedicated (purpose-built, reserved)",adjective,ಮೀಸಲಾದ / ನಿರ್ದಿಷ್ಟ / ಒದಗಿಸಿದ,mīsalāda / nirdiṣṭa / odagisida,,c1
"dedication (commitment, devotion)",noun,ಸಮರ್ಪಣೆ / ನಿಷ್ಠೆ / ಶ್ರದ್ಧೆ,samarpaṇe / niṣṭhe / śraddhe,,c1
dedication (formal inscription or ceremony),noun,ಅರ್ಪಣೆ / ಉತ್ಸರ್ಗ,arpaṇe / utsarga,,c1
deed (action),noun,ಕಾರ್ಯ / ಕ್ರಿಯೆ / ಕೆಲಸ / ಕೃತ್ಯ,kārya / kriye / kelasa / kr̥tya,,c1
deed (legal document),noun,ದಸ್ತಾವೇಜು / ಕಾನೂನು ಪತ್ರ / ಪತ್ರ,dastāvēju / kānūnu patra / patra,,c1
default (failure to fulfill obligation),noun,ಸುಸ್ತಿ / ಖಾತರಿ ತಪ್ಪುವಿಕೆ,susti / khātari tappuvike,,c1
default (preselected setting),noun,ಪೂರ್ವನಿಯೋಜನೆ / ಡೀಫಾಲ್ಟ್ / ಮೂಲ ಸೆಟ್ಟಿಂಗ್,pūrvaniyōjane / ḍīphālṭ / mūla seṭṭiṁg,,c1
defect (act of desertion),noun,ಪಕ್ಷಾಂತರ / ಪಲಾಯನ,pakṣāṁtara / palāyana,,c1
defensive (reaction to criticism),adjective,ರಕ್ಷಣಾತ್ಮಕ / ಪ್ರತಿವಾದಿ,rakṣaṇātmaka / prativādi,,c1
"defensive (strategy, protection)",adjective,ರಕ್ಷಣಾತ್ಮಕ,rakṣaṇātmaka,,c1
deficiency (flaw or defect),noun,ನ್ಯೂನತೆ / ಕೊರತೆ / ದೋಷ,nyūnate / korate / dōṣa,,c1
deficit,noun,ಕೊರತೆ / ಕಡಿತ,korate / kaḍita,,c1
delegation (act of assigning responsibility),noun,ನಿಯೋಜನೆ / ಹಸ್ತಾಂತರ,niyōjane / hastāṁtara,,c1
delegation (group of representatives),noun,ಪ್ರತಿನಿಧಿ ಮಂಡಳಿ / ನಿಯೋಗ,pratinidhi maṁḍaḷi / niyōga,,c1
delicate (fragile or dainty),adjective,ನಾಜೂಕಿನ / ಸೂಕ್ಷ್ಮವಾದ / ಕೋಮಲವಾದ,nājūkina / sūkṣmavāda / kōmalavāda,,c1
delicate (sensitive situation),adjective,ಸೂಕ್ಷ್ಮವಾದ / ಸಂಕೀರ್ಣವಾದ,sūkṣmavāda / saṁkīrṇavāda,,c1
demon (person skilled at something),noun,ನಿಪುಣ / ತಜ್ಞ / ಪ್ರವೀಣ / ಪಳಗಿದವನು,nipuṇa / tajña / pravīṇa / paḷagidavanu,,c1
denial (psychological state),noun,ಸತ್ಯದ ನಿರಾಕರಣೆ / ವಾಸ್ತವದ ನಿರಾಕರಣೆ / ನಿರಾಕರಣ ಮನಸ್ಥಿತಿ,satyada nirākaraṇe / vāstavada nirākaraṇe / nirākaraṇa manasthiti,,c1
denial (refusal to grant or admit),noun,ನಿರಾಕರಣೆ / ನಿಷೇಧ / ತಿರಸ್ಕಾರ,nirākaraṇe / niṣēdha / tiraskāra,,c1
"dense (crowded, thick)",adjective,ದಟ್ಟವಾದ / ಸಾಂದ್ರವಾದ / ತುಂಬಿದ,daṭṭavāda / sāṁdravāda / tuṁbida,,c1
dense (stupid),adjective,ಮಂದ / ಜಡ / ದಡ್ಡ / ಮೂರ್ಖ,maṁda / jaḍa / daḍḍa / mūrkha,,c1
"density (population, concentration)",noun,ಸಾಂದ್ರತೆ / ದಟ್ಟತೆ,sāṁdrate / daṭṭate,,c1
dependence (substance or clinical),noun,ವ್ಯಸನ / ಅವಲಂಬನೆ / ಅಡಿಕ್ಷನ್,vyasana / avalaṁbane / aḍikṣan,,c1
"deployment (military, security)",noun,ನಿಯೋಜನೆ / ಸ್ಥಳಾಂತರ,niyōjane / sthaḷāṁtara,,c1
"deployment (technology, system)",noun,ಅಳವಡಿಕೆ / ಅನುಷ್ಠಾನ / ಸ್ಥಾಪನೆ,aḷavaḍike / anuṣṭhāna / sthāpane,,c1
deputy (authorized substitute),noun,ಪ್ರತಿನಿಧಿ / ಏಜೆಂಟ್ / ವಕೀಲ,pratinidhi / ējeṁṭ / vakīla,,c1
"deputy (official title, rank)",noun,ಉಪಸ್ಥಾನಿ / ಸಹಾಯಕ,upasthāni / sahāyaka,,c1
descent (ancestry),noun,ವಂಶ / ಕುಲ / ಮೂಲ,vaṁśa / kula / mūla,,c1
descent (downward motion),noun,ಅವರೋಹಣ / ಇಳಿಕೆ / ಕೆಳಗಿಳಿಯುವಿಕೆ,avarōhaṇa / iḷike / keḷagiḷiyuvike,,c1
desirable (attractive),adjective,ಆಕರ್ಷಕ / ಮನಮೋಹಕ / ಇಷ್ಟವಾಗುವ,ākarṣaka / manamōhaka / iṣṭavāguva,,c1
desirable (worth having),adjective,ಅಪೇಕ್ಷಣೀಯ / ಬೇಕಾದ / ಇಷ್ಟವಾದ,apēkṣaṇīya / bēkāda / iṣṭavāda,,c1
desktop (computer hardware),noun,ಡೆಸ್ಕ್ಟಾಪ್ ಕಂಪ್ಯೂಟರ್ / ಮೇಜು ಗಣಕಯಂತ್ರ,ḍeskṭāp kaṁpyūṭar / mēju gaṇakayaṁtra,,c1
desktop (computer screen interface),noun,ಡೆಸ್ಕ್ಟಾಪ್,ḍeskṭāp,,c1
destructive,adjective,ವಿನಾಶಕಾರಿ / ನಾಶಕಾರಿ / ಹಾನಿಕಾರಕ,vināśakāri / nāśakāri / hānikāraka,,c1
detection,noun,ಪತ್ತೆ / ಪತ್ತೆಹಚ್ಚುವಿಕೆ / ಶೋಧನೆ,patte / pattehaccuvike / śōdhane,,c1
detention (legal custody),noun,ಬಂಧನ / ಸೆರೆ,baṁdhana / sere,,c1
detention (school punishment),noun,ಶಾಲಾ ನಂತರದ ನಿಗಾ / ಶಾಲಾ ದಂಡನೆ,śālā naṁtarada nigā / śālā daṁḍane,,c1
devil (evil spirit or demon),noun,ದೆವ್ವ / ಪಿಶಾಚಿ / ಭೂತ,devva / piśāci / bhūta,,c1
devil (Satan),noun,ಸೈತಾನ,saitāna,,c1
diagnosis,noun,ರೋಗ ನಿರ್ಣಯ,rōga nirṇaya,,c1
dictator,noun,ಸರ್ವಾಧಿಕಾರಿ,sarvādhikāri,,c1
dignity (stately conduct),noun,ಘನತೆ / ಗಾಂಭೀರ್ಯ,ghanate / gāṁbhīrya,,c1
dilemma,noun,ಧರ್ಮಸಂಕಟ / ಇಕ್ಕಟ್ಟು,dharmasaṁkaṭa / ikkaṭṭu,,c1
dimension (aspect or feature),noun,ಆಯಾಮ / ಮಿತಿ,āyāma / miti,,c1
diplomat (tactful person),noun,ತಂತ್ರಗಾರ / ಜಾಣ,taṁtragāra / jāṇa,,c1
diplomatic (pertaining to international relations),adjective,ರಾಜತಾಂತ್ರಿಕ,rājatāṁtrika,,c1
diplomatic (tactful),adjective,ಜಾಣ್ಮೆಯ / ತಂತ್ರಗಾರಿಕೆಯ / ಸೂಕ್ಷ್ಮ,jāṇmeya / taṁtragārikeya / sūkṣma,,c1
directory (computing structure),noun,ಫೋಲ್ಡರ್ / ನಿರ್ದೇಶಿಕೆ,phōlḍar / nirdēśike,,c1
directory (list of names and addresses),noun,ಸೂಚಿ / ವಿಳಾಸಗಳ ಪಟ್ಟಿ / ನಾಮಾವಳಿ,sūci / viḷāsagaḷa paṭṭi / nāmāvaḷi,,c1
disastrous (relating to an outcome or failure),adjective,ವಿನಾಶಕಾರಿ / ದುರಂತಮಯ / ಅನಾಹುತಕಾರಿ,vināśakāri / duraṁtamaya / anāhutakāri,,c1
disclosure (general act of revealing),noun,ಬಹಿರಂಗಪಡಿಸುವಿಕೆ / ಪ್ರಕಟಣೆ / ತಿಳಿಸುವಿಕೆ,bahiraṁgapaḍisuvike / prakaṭaṇe / tiḷisuvike,,c1
disclosure (mandatory legal reporting),noun,ಮಾಹಿತಿ ಬಹಿರಂಗ / ಮಾಹಿತಿ ಪ್ರಕಟಣೆ / ಮಾಹಿತಿ ವರದಿ,māhiti bahiraṁga / māhiti prakaṭaṇe / māhiti varadi,,c1
"discourse (formal discussion, speech)",noun,ಪ್ರವಚನ / ವಿಚಾರ ಮಂಡನೆ / ಭಾಷಣ,pravacana / vicāra maṁḍane / bhāṣaṇa,,c1
"discourse (system of thought, communication)",noun,ಚಿಂತನಾ ಪ್ರಣಾಳಿ / ಚಿಂತನಾ ಕ್ರಮ / ಸಂವಹನ ಶೈಲಿ,ciṁtanā praṇāḷi / ciṁtanā krama / saṁvahana śaili,,c1
discretion (freedom of judgment),noun,ವಿವೇಚನಾಧಿಕಾರ / ನಿರ್ಧಾರದ ಸ್ವಾತಂತ್ರ್ಯ,vivēcanādhikāra / nirdhārada svātaṁtrya,,c1
"discretion (secrecy, tact)",noun,ವಿವೇಕ / ಜಾಗರೂಕತೆ / ಎಚ್ಚರಿಕೆ,vivēka / jāgarūkate / eccarike,,c1
discrimination (discernment),noun,ವಿವೇಚನೆ / ವಿಮರ್ಶೆ / ಪರಿಶೀಲನೆ,vivēcane / vimarśe / pariśīlane,,c1
discrimination (unfair treatment),noun,ತಾರತಮ್ಯ / ಭೇದಭಾವ,tāratamya / bhēdabhāva,,c1
dismissal (from employment),noun,ವಜಾ / ಕೆಲಸದಿಂದ ತೆಗೆದುಹಾಕುವಿಕೆ / ವಜಾಗೊಳಿಸುವಿಕೆ,vajā / kelasadiṁda tegeduhākuvike / vajāgoḷisuvike,,c1
"dismissal (of a case, charge)",noun,ಕೇಸಿನ ವಜಾ / ವಜಾಗೊಳಿಸುವಿಕೆ / ತಳ್ಳಿಹಾಕುವಿಕೆ,kēsina vajā / vajāgoḷisuvike / taḷḷihākuvike,,c1
disorganized (thoughts),adjective,ಅಸ್ತವ್ಯಸ್ತ / ಅವ್ಯವಸ್ಥಿತ,astavyasta / avyavasthita,,c1
disposal (availability),noun,ಲಭ್ಯತೆ / ವ್ಯವಸ್ಥೆ,labhyate / vyavasthe,,c1
disposal (removal),noun,ವಿಲೇವಾರಿ / ತೆಗೆದುಹಾಕುವಿಕೆ,vilēvāri / tegeduhākuvike,,c1
"dispute (controversy, formal conflict)",noun,ವಿವಾದ / ಭಿನ್ನಾಭಿಪ್ರಾಯ / ಕಲಹ,vivāda / bhinnābhiprāya / kalaha,,c1
"disruption (interruption, disturbance)",noun,ಅಡ್ಡಿ / ಭಂಗ / ತೊಂದರೆ,aḍḍi / bhaṁga / toṁdare,,c1
disruption (radical innovation),noun,ಕ್ರಾಂತಿಕಾರಕ ಬದಲಾವಣೆ / ಮೂಲಭೂತ ಬದಲಾವಣೆ,krāṁtikāraka badalāvaṇe / mūlabhūta badalāvaṇe,,c1
distinction (difference),noun,ವ್ಯತ್ಯಾಸ / ಭೇದ / ವಿಭಿನ್ನತೆ,vyatyāsa / bhēda / vibhinnate,,c1
distinction (honor),noun,ಗೌರವ / ಮನ್ನಣೆ / ಪ್ರಶಸ್ತಿ,gaurava / mannaṇe / praśasti,,c1
distinctive,adjective,ವಿಶಿಷ್ಟ / ಅನನ್ಯ / ವೈಶಿಷ್ಟ್ಯಪೂರ್ಣ,viśiṣṭa / ananya / vaiśiṣṭyapūrṇa,,c1
"distress (emergency, danger)",noun,ತೀವ್ರ ಸಂಕಷ್ಟ / ತುರ್ತು ಪರಿಸ್ಥಿತಿ / ಅಪಾಯದ ಸ್ಥಿತಿ,tīvra saṁkaṣṭa / turtu paristhiti / apāyada sthiti,,c1
disturbing (alarming or troublesome),adjective,ತೊಂದರೆದಾಯಕ / ಆಘಾತಕಾರಿ / ಗಂಭೀರವಾದ,toṁdaredāyaka / āghātakāri / gaṁbhīravāda,,c1
disturbing (causing anxiety or distress),adjective,ಆತಂಕಕಾರಿ / ಕಳವಳಕಾರಿ / ವಿಚಲನಕಾರಿ,ātaṁkakāri / kaḷavaḷakāri / vicalanakāri,,c1
"divine (relating to God, religion)",adjective,ದೈವಿಕ / ದೇವತಾ ಸಂಬಂಧಿ / ಪವಿತ್ರವಾದ,daivika / dēvatā saṁbaṁdhi / pavitravāda,,c1
"divine (superlatively excellent, beautiful)",adjective,ಅದ್ಭುತವಾದ / ಅತಿ ಸುಂದರ / ಅಲೌಕಿಕ,adbhutavāda / ati suṁdara / alaukika,,c1
doctrine,noun,ಸಿದ್ಧಾಂತ / ತತ್ವ / ಮತ,siddhāṁta / tatva / mata,,c1
"documentation (act of recording, registering)",noun,ದಾಖಲಿಸುವಿಕೆ / ದಾಖಲಾತಿ / ನಮೂದಿಸುವಿಕೆ,dākhalisuvike / dākhalāti / namūdisuvike,,c1
"documentation (manual, guide)",noun,ಕೈಪಿಡಿ / ಸೂಚನಾ ಪುಸ್ತಕ / ಮಾರ್ಗದರ್ಶಿ,kaipiḍi / sūcanā pustaka / mārgadarśi,,c1
"documentation (manuals, instructions)",noun,ಕೈಪಿಡಿ / ಸೂಚನಾ ಪುಸ್ತಕ,kaipiḍi / sūcanā pustaka,,c1
"domain (area of expertise, scope)",noun,ಕ್ಷೇತ್ರ / ವ್ಯಾಪ್ತಿ / ಪ್ರದೇಶ,kṣētra / vyāpti / pradēśa,,c1
"domain (computing, network)",noun,ಡೊಮೇನ್,ḍomēn,,c1
dominance (preponderance),noun,ಆಧಿಪತ್ಯ / ಪ್ರಾಬಲ್ಯ / ಮೇಲುಗೈ / ಪ್ರಭುತ್ವ,ādhipatya / prābalya / mēlugai / prabhutva,,c1
"donor (general, philanthropic)",noun,ದಾನಿ,dāni,,c1
"donor (medical, e.g., blood, organ)",noun,ದಾನಿ,dāni,,c1
dose (radiation measurement),noun,ಡೋಸ್ / ಪ್ರಮಾಣ,ḍōs / pramāṇa,,c1
"driving (force, ambition)",adjective,ಪ್ರೇರಕ / ಚಾಲನೆ ನೀಡುವ,prēraka / cālane nīḍuva,,c1
"driving (rain, wind)",adjective,ಬಿರುಸಾದ / ತೀವ್ರವಾದ,birusāda / tīvravāda,,c1
dual (abstract concept),adjective,ದ್ವಿಗುಣ / ಎರಡು ಮುಖದ,dviguṇa / eraḍu mukhada,,c1
"dual (twofold, having two parts)",adjective,ಎರಡು ರೀತಿಯ / ದ್ವಿವಿಧ,eraḍu rītiya / dvividha,,c1
dumb (stupid),adjective,ದಡ್ಡ / ಮೂರ್ಖ / ಜಡ / ಬುದ್ಧಿಹೀನ,daḍḍa / mūrkha / jaḍa / buddhihīna,,c1
dumb (unable to speak),adjective,ಮೂಕ / ಮಾತನಾಡಲಾಗದ,mūka / mātanāḍalāgada,,c1
duo,noun,ಜೋಡಿ / ದ್ವಯ,jōḍi / dvaya,,c1
"dynamics (system, interaction)",noun,ಚಲನಶೀಲತೆ / ಕ್ರಿಯಾಶೀಲತೆ,calanaśīlate / kriyāśīlate,,c1
"eager (strongly desirous, ambitious)",adjective,ಉತ್ಸಾಹಿ / ತೀವ್ರ ಆಸಕ್ತಿಯುಳ್ಳ / ಆತುರ,utsāhi / tīvra āsaktiyuḷḷa / ātura,,c1
earnings,noun,ಆದಾಯ / ಸಂಪಾದನೆ / ಗಳಿಕೆ,ādāya / saṁpādane / gaḷike,,c1
"ease (comfort, leisure)",noun,ಆರಾಮ / ನೆಮ್ಮದಿ / ಸುಖ,ārāma / nemmadi / sukha,,c1
"ease (simplicity, lack of difficulty)",noun,ಸುಲಭತೆ / ಸರಳತೆ / ಅನುಕೂಲತೆ,sulabhate / saraḷate / anukūlate,,c1
echo (repetition or trace),noun,ಪ್ರತಿಧ್ವನಿ / ಪ್ರತಿಬಿಂಬ,pratidhvani / pratibiṁba,,c1
echo (sound reflection),noun,ಪ್ರತಿಧ್ವನಿ,pratidhvani,,c1
ecological,adjective,ಪಾರಿಸರಿಕ / ಪರಿಸರ ಸಂಬಂಧಿ,pārisarika / parisara saṁbaṁdhi,,c1
effectiveness,noun,ಪರಿಣಾಮಕಾರಿತ್ವ / ಫಲಪ್ರದತೆ,pariṇāmakāritva / phalapradate,,c1
efficiency,noun,ದಕ್ಷತೆ / ಕಾರ್ಯಕ್ಷಮತೆ,dakṣate / kāryakṣamate,,c1
"ego (conceit, self-importance)",noun,ಅಹಂಕಾರ / ಗರ್ವ,ahaṁkāra / garva,,c1
ego (the psychological self),noun,ಅಹಂ,ahaṁ,,c1
"elaborate (highly detailed, complex)",adjective,ವಿಸ್ತಾರವಾದ / ಸಂಕೀರ್ಣವಾದ / ಸೂಕ್ಷ್ಮವಾದ,vistāravāda / saṁkīrṇavāda / sūkṣmavāda,,c1
"elaborate (ornate, grand)",adjective,ಅದ್ದೂರಿಯಾದ / ಭವ್ಯವಾದ / ವಿಸ್ತಾರವಾದ,addūriyāda / bhavyavāda / vistāravāda,,c1
electoral,adjective,ಚುನಾವಣಾ / ಚುನಾವಣೆಗೆ ಸಂಬಂಧಿಸಿದ,cunāvaṇā / cunāvaṇege saṁbaṁdhisida,,c1
eligible,adjective,ಅರ್ಹ / ಪಾತ್ರ,arha / pātra,,c1
elite,noun,ಗಣ್ಯರು / ಶ್ರೇಷ್ಠರು,gaṇyaru / śrēṣṭharu,,c1
embarrassment (source of difficulty or shame),noun,ನಾಚಿಕೆಗೇಡು / ಅವಮಾನ,nācikegēḍu / avamāna,,c1
embarrassment (the feeling),noun,ಮುಜುಗರ / ಸಂಕೋಚ,mujugara / saṁkōca,,c1
embassy,noun,ರಾಯಭಾರ ಕಚೇರಿ,rāyabhāra kacēri,,c1
emergence (coming out or surfacing),noun,ಹೊರಹೊಮ್ಮುವಿಕೆ / ಉದಯ / ಆವಿರ್ಭಾವ,horahommuvike / udaya / āvirbhāva,,c1
empirical,adjective,ಪ್ರಾಯೋಗಿಕ / ಅನುಭವಾತ್ಮಕ,prāyōgika / anubhavātmaka,,c1
encouragement,noun,ಪ್ರೋತ್ಸಾಹ / ಉತ್ತೇಜನ,prōtsāha / uttējana,,c1
"encouraging (promising signs, results)",adjective,ಭರವಸೆ ಮೂಡಿಸುವ / ಆಶಾದಾಯಕ / ಉತ್ತೇಜನಕಾರಿ,bharavase mūḍisuva / āśādāyaka / uttējanakāri,,c1
endeavour,noun,ಪ್ರಯತ್ನ / ಸಾಹಸ,prayatna / sāhasa,,c1
endless (innumerable),adjective,ಲೆಕ್ಕವಿಲ್ಲದಷ್ಟು / ಅಪರಿಮಿತ / ಅನಂತ,lekkavilladaṣṭu / aparimita / anaṁta,,c1
endorsement (commercial product promotion),noun,ಬೆಂಬಲ / ಅನುಮೋದನೆ / ಪ್ರಚಾರ ಬೆಂಬಲ,beṁbala / anumōdane / pracāra beṁbala,,c1
endorsement (general approval),noun,ಅನುಮೋದನೆ / ಬೆಂಬಲ / ಒಪ್ಪಿಗೆ,anumōdane / beṁbala / oppige,,c1
"endorsement (legal, financial document)",noun,ಹಿಂಬರಹ / ದೃಢೀಕರಣ / ಅನುಮೋದನೆ,hiṁbaraha / dr̥ḍhīkaraṇa / anumōdane,,c1
enforcement,noun,ಜಾರಿ / ಜಾರಿಗೊಳಿಸುವಿಕೆ / ಅನುಷ್ಠಾನ,jāri / jārigoḷisuvike / anuṣṭhāna,,c1
engagement (betrothal),noun,ನಿಶ್ಚಿತಾರ್ಥ / ಮದುವೆ ನಿಶ್ಚಯ,niścitārtha / maduve niścaya,,c1
engagement (commitment or appointment),noun,ನೇಮಕಾತಿ / ಒಪ್ಪಂದ / ಕಾರ್ಯಕ್ರಮ,nēmakāti / oppaṁda / kāryakrama,,c1
